Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,Error,Category,Correct Form,corrected_text,generated_reason
j-N2SXV3SvY,CD Choice Music,2019-08-07T05:57:49Z,Mon Pinjira | মন পিঞ্জিরা | Rakib Musabbir | Shilpi Biswas | Official Music Video | Bangla Hits Song,Entertainment ,গানটা শুনে কেন জানি না আচমকা চোখে পানি আসছে খুব ভালোলাগছে গানটা আমার জীবনের সাথে প্রত্যেক টা লাইনের সম্পর্ক আছে। প্রিয় যদি কমেন্ট টা দেখে থাকো একটা রিপ্লে দিয়ে যাবা😭😭,1,Multiple Errors,গানটা শুনে কেন জানি না আচমকা চোখে পানি আসছে খুব ভালো লাগছে গানটা আমার জীবনের সাথে প্রত্যেক টা লাইনের সম্পর্ক আছে। প্রিয় যদি মন্তব্য টা দেখে থাকো একটা জবাব দিয়ে যাবা😭😭,"গানটা শুনে কেন জানি না, আচমকা চোখে পানি আসছে। খুব ভালো লাগছে গানটা, আমার জীবনের সাথে প্রত্যেকটা লাইনের সম্পর্ক আছে। প্রিয়, যদি কমেন্টটা দেখে থাকো, একটা রিপ্লাই দিও। 😭😭","আচমকা চোখে পানি আসছে খুব ভালোলাগছে গানটা-আচমকা চোখে পানি আসছে। খুব ভালো লাগছে গানটা, ; প্রত্যেক টা-প্রত্যেকটা; রিপ্লে-রিপ্লাই; দিয়ে যাবা-দিও।"
fdEu2zHRMIc,Kureghor,2021-11-29T13:05:03Z,তাইতো আইলাম সাগরে | Taito Ailam Sagore | Tasrif Khan | Saint Martin Island,Entertainment,গান টার বিতরে কেমন জানি একটা শান্তি পাই 🥰🥰🥰 তাসরিফ ভাই 🥰🥰,1,Spelling,গান টার ভিতরে কেমন জানি একটা শান্তি পাই 🥰🥰🥰 তাসরিফ ভাই 🥰🥰,গানটার ভিতরে কেমন জানি একটা শান্তি পাই 🥰🥰🥰 তাসরিফ ভাই 🥰🥰,"টার-টার, বিতরে-ভিতরে।"
Uu967gl03MU,Zunaid Ahmed Palak,2016-03-08T17:34:27Z,বঙ্গবন্ধুর ঐতিহাসিক ৭ই মার্চের ভাষণ | Historical 07th March Speech of Bangabandhu,Politics,সেলুট জানাই এই মহান নেতাকে,1,Spelling,সেলুট জানাই এই মহান নেতাকে,সেলুট জানাই এই মহান নেতাকে।,No changes needed.
H2If6g3TH8I,SOMOY TV,2020-10-21T09:23:30Z,"ফ্ল্যাটে নায়লা নাঈমের বিড়ালের খামার, অতিষ্ঠ ভবন বাসিন্দারা | Naila Nayem | Somoy Entertainment",Miscellanous,এই দেশের পুলিশ বিদেশের সুইপার থেকেকেও খারাপ,1,Multiple Errors,এই দেশের পুলিশ বিদেশের পরিষ্কারক থেকেও খারাপ,এই দেশের পুলিশ বিদেশের সুইপারের থেকেও খারাপ।,"থেকেকেও-থেকেও, সুইপার-সুইপারের।"
BYSn27b0Eg0,BanglaVision Entertainment,2023-07-06T13:25:01Z,বান্ধবীকে জড়িয়ে ধরতে গিয়ে বিপদে পড়ল মোশাররফ করিম | Mosharraf Karim | Marzuk Russell | Banglavision,Entertainment,এই নাটক গুলোকেই এখন মিস করি।  আর এখনকার নাটক মানেই গালাগালি আর গালাগালি নাকি বিনেদন😂😂,1,Code Switching,এই নাটক গুলোকেই এখন মনে করি।  আর এখনকার নাটক মানেই গালাগালি আর গালাগালি নাকি বিনেদন😂😂,"এই নাটকগুলোকেই এখন মিস করি। আর এখনকার নাটক মানেই গালাগালি। বিনোদন কই? / এই নাটকগুলোকেই এখন মিস করি। আর এখনকার নাটক মানেই গালাগালি, বিনোদন নয়।","গুলোকেই - নাটকগুলোকেই, বিনেদন😂😂 - বিনোদন কই?/ বিনোদন নয়।"
lN4vbH9FGKY,Anupam Movie Songs,2021-02-23T14:00:49Z,Porena Chokher Polok | পড়েনা চোখের পলক | Riaz & Ravina |  Andrew | Praner Cheye Priyo | Anupam,Entertainment ,এন্ড্রোকিশোর এর সুর খুবই ভালোলাগে। সুরে যাদু আছে।।।। আমি বাংলাদেশে যাইনি কোনোদিন। Santosh company রেডিও তে ওনার অনেক গান সোনা যেত ভারত থেকে।এখন youtub এ শুনি খুবই ভালোলাগে।ছোটবেলা সেই সব দিনের অনুভূতি একটুখানি হলেও ফিরে পাই মনে।,1,Spelling,এন্ড্রোকিশোর এর সুর খুবই ভালোলাগে। সুরে যাদু আছে।।।। আমি বাংলাদেশে যাইনি কোনোদিন। Santosh company রেডিও তে উনার অনেক গান শুনা যেত ভারত থেকে।এখন youtube এ শুনি খুবই ভালো লাগে।ছোটবেলা সেই সব দিনের অনুভূতি একটুখানি হলেও ফিরে পাই মনে।,"এন্ড্রু কিশোরের সুর খুবই ভালো লাগে। সুরে জাদু আছে। আমি বাংলাদেশে কোনো দিন যাইনি। সন্তোষ কোম্পানি রেডিওতে ওনার অনেক গান শোনা যেত ভারত থেকে। এখন ইউটিউবে শুনি, খুবই ভালো লাগে। ছোটবেলার সেই সব দিনের অনুভূতি একটুখানি হলেও মনে ফিরে পাই।","এন্ড্রোকিশোর-এন্ড্রু কিশোরের, ভালোলাগে-ভালো লাগে, কোনোদিন-কোনো দিন, সোনা-শোনা, youtub-ইউটিউবে, পাই মনে-মনে ফিরে পাই।"
0RJgXG9cdRM,BBC News বাংলা,2023-01-06T05:45:00Z,বিএনপির সঙ্গে ৩২টি দল- সরকারের জন্য কতটা হুমকি? | BBC Bangla,News,"দেশের মানুষ খুব কষ্টে আছে, সুষ্ঠ ভোটে জনগণের সরকার আসা দরকার।",1,Spelling,"দেশের মানুষ খুব কষ্টে আছে, সুষ্ঠু ভোটে জনগণের সরকার আসা দরকার।","দেশের মানুষ খুব কষ্টে আছে, সুষ্ঠু ভোটে জনগণের সরকার আসা দরকার।",সুষ্ঠ-সুষ্ঠু।
qMWL8kGW9jY,CINEMAWALA natok,2023-04-15T09:00:24Z,"মন দিয়ে ভালোবাসা হয়, পোষাকে না। | AFRAN NISHO & TANJIN TISHA | X boyfriend Natok",Entertainment,বাস্তবতা এটাই আপনার সফলতা নাই মানে সবাই আপনাকে ছেড়ে জাবে সবাই ই  ব্লেম দিবে।  😅😅 😅,1,Multiple Errors,বাস্তবতা এটাই আপনার সফলতা নাই মানে সবাই আপনাকে ছেড়ে যাবে সবাই  দোষ দিবে।  😅😅 😅,"বাস্তবতা এটাই, আপনার সফলতা না থাকলে সবাই আপনাকে ছেড়ে যাবে, সবাই-ই ব্লেম দেবে। 😅😅😅","আপনার সফলতা নাই-আপনার সফলতা না থাকলে, জাবে-যাবে, ব্লেম দিবে-ব্লেম দেবে, সবাই ই-সবাই-ই।"
n0s69asHM-M,Jamuna TV,2022-01-27T17:11:43Z,পপির বুকে পিস্তল ঠেকিয়েছিলেন জায়েদ খান! | Popy | Zayed | FDC,News,"🌻🌼আমি কোরআন হাদিস নিয়ে কাজ করতে চাই কিন্তু কেউ সাপোর্ট করেনা, হায়রে দুনিয়া, ভালো কাজের মূল্য নাই, তবুও আমি এগিয়ে যাবো ইনশাআল্লাহ, আল্লাহ সহায়ক, 🤲🤲🤲🤲🤲",1,Code Switching,"🌻🌼আমি কোরআন হাদিস নিয়ে কাজ করতে চাই কিন্তু কেউ সমর্থন করেনা, হায়রে দুনিয়া, ভালো কাজের মূল্য নাই, তবুও আমি এগিয়ে যাবো ইনশাআল্লাহ, আল্লাহ সহায়ক, 🤲🤲🤲🤲🤲","আমি কোরআন ও হাদিস নিয়ে কাজ করতে চাই কিন্তু কেউ সমর্থন করে না। হায়রে দুনিয়া! ভালো কাজের মূল্য নেই। তবুও আমি এগিয়ে যাব, ইনশাআল্লাহ। আল্লাহ সহায়।","হাদিস-ও হাদিস, সাপোর্ট-সমর্থন, করেনা-করে না, নাই-নেই, সহায়ক-সহায়, 🤲🤲🤲🤲🤲-removed."
EyJjW6aaSKI,NiRJHAR EDUCATION,2021-09-19T14:30:04Z,সিলেটের ভাষা Vs চট্টগ্রামের ভাষা | আঞ্চলিক ভাষার লড়াই,Entertainment,চট্টগ্রামের আপুকে অসংখ্য ধন্যবাদ সুন্দর করে ভাষা বুঝিয়ে দেওয়া জন্য আমিও চট্টগ্রামের,1,Grammatical,চট্টগ্রামের আপুকে অসংখ্য ধন্যবাদ সুন্দর করে ভাষা বুঝিয়ে দেওয়ার জন্য আমিও চট্টগ্রামের,চট্টগ্রামের আপুকে অসংখ্য ধন্যবাদ সুন্দর করে ভাষা বুঝিয়ে দেওয়ার জন্য। আমিও চট্টগ্রামের।,"দেওয়া জন্য-দেওয়ার জন্য,। - ।"
mw4WHiKsowg,Protidiner Bangladesh,2023-09-13T06:57:56Z,মিরপুরের ভাইরাল হাসান মামার চুইঝাল | Mirpur Street Food | Hasan Mamar Biriyani,Miscellanous,ওনারা না যতটা বিক্রি করে তার চাইতে  বেশি ইউটিউবাররাই তুলে দিছে। উনি ১৮০ কেজি গরু বিক্রি করে হা হা হা।,1,Spelling,ওনারা না যতটা বিক্রি করে তার চেয়ে  বেশি ইউটিউবাররাই তুলে দিয়েছে। উনি ১৮০ কেজি গরু বিক্রি করে হা হা হা।,"ওনারা না, যতটা বিক্রি করে তার চাইতে বেশি ইউটিউবাররাই তুলে দিয়েছে। উনি ১৮০ কেজি গরু বিক্রি করে, হা হা হা।","দিছে-দিয়েছে, করে-করে, ।-,"
YL4hjtVy5ac,Jamuna TV,2020-09-26T11:40:25Z,তারকাদের গাঁজা সেবন নিয়ে তোলপাড় বলিউড় পাড়ায় | #Deepika_shraddha_SaraAliKhan,Entertainment,কি একটা জিনিস ফকিন্নি থেকে শুরু  কইরা কোটিপতি সেলেব্রেটিরাও খায়। আহ গাজা! 😂,1,Multiple Errors,কি একটা জিনিস ফকির থেকে শুরু  করে কোটিপতি তারকারাও খায়। আহ গাঁজা! 😂,"কী একটা জিনিস ফকিন্নি থেকে শুরু করে কোটিপতি সেলিব্রিটিরাও খায়। আহ, গাজা! 😂","কইরা - করে, সেলেব্রেটি-সেলিব্রিটি, গাজা!-গাজা!, কি-কী।"
btaOkYI6kZI,Rs Fahim Chowdhury,2022-04-24T16:00:30Z,চলে এলাম শ্বশুর বাড়ী । Stuck In Traffic Jam |  Dhaka - Narayangonj Highway | Rs Fahim Chowdhury,Miscellanous,ভাই ছোট্ট ভাইটার পাশে একটু দারান আপনাদের ভালোবাসা ছারা কোনো দিন এগিয়ে যেতে পারবো না 🙏😭,1,Spelling,ভাই ছোট্ট ভাইটার পাশে একটু দাড়ান আপনাদের ভালোবাসা ছাড়া কোনো দিন এগিয়ে যেতে পারবো না 🙏😭,"ভাই, ছোট্ট ভাইটার পাশে একটু দাঁড়ান। আপনাদের ভালোবাসা ছাড়া কোনো দিন এগিয়ে যেতে পারবো না। 🙏😭","দারান-দাঁড়ান, ছারা-ছাড়া।"
vmFrsGYNLgQ,BBC News বাংলা,2020-08-15T09:00:13Z,শেখ মুজিব হত্যার পর জেনারেল জিয়া যে মন্তব্য করেছিলেন,News,কোন জায়গায় কোন অবস্থায় বাঙ্গালিকে কখনো বিশ্বাস করা যায় না আমি একজন বাঙ্গালি হয়ে ও এ কথা বলতে আমার কষ্ট হয়।,1,Spelling,কোন জায়গায় কোন অবস্থায় বাঙালিকে কখনো বিশ্বাস করা যায় না আমি একজন বাঙালি হয়ে ও এ কথা বলতে আমার কষ্ট হয়।,কোনো/কোন জায়গায় কোনো/কোন অবস্থায় বাঙালিকে কখনো বিশ্বাস করা যায় না। আমি একজন বাঙালি হয়েও এ কথা বলতে আমার কষ্ট হয়।,"কোন-কোনো/কোন, বাঙ্গালিকে-বাঙালিকে, ও-ও।"
0wi_cilEUlY,ATN Bangla News,2023-05-25T14:01:33Z,নতুন নতুন প্রতারনা আর এদেশের নারী প্রধান টার্গেট নাইজেরিয়ানদের। Nigeria | cheating | ATN Bangla News,News,এদেরকে জেল জরিমানা দিযে নিজ দেশে পাঠানো হউক এবং  একেমন গিফ্ট টাকা দিতে হয এতো লোবি কেনো বাংলাদেশের মানুষ,1,Multiple Errors,এদেরকে জেল জরিমানা দিয়ে নিজ দেশে পাঠানো হোক এবং এ কেমন উপহার টাকা দিতে হয় এতো লোভী কেনো বাংলাদেশের মানুষ,এদেরকে জেল জরিমানা দিয়ে নিজ দেশে পাঠানো হোক এবং কেমন গিফট/উপহার টাকা দিতে হয়? এতো লোভ কেন বাংলাদেশের মানুষের?,"দিযে-দিয়ে, হউক-হোক, হয-হয়, এতো-এত, লোবি-লোভ, মানুষ-মানুষের।"
vkwZ_7SbKHI,ATN Bangla News,2023-12-17T13:04:24Z,"ড্রাগন ফলে সত্যিই কি বিষ, আসলে কি খাচ্ছি আমরা ? Dragon Fruit | ATN Bangla",News,সামনে সিজন থেকে ড্রাগনে আর টনিক কেউ মারবে না। সবার শিক্ষা হয়ে গাছে।,1,Multiple Errors,সামনের ঋতু থেকে ড্রাগনে আর টনিক কেউ মারবে না। সবার শিক্ষা হয়ে গিয়েছে।,সামনের সিজন থেকে ড্রাগনে আর টনিক কেউ মারবে না। সবার শিক্ষা হয়ে গেছে।,গাছে - গেছে।
ANgPUd_LWNM,SOMOY TV,2021-01-10T22:46:05Z,শখে গাঁজা চাষ করে খেলেন ধরা | Cannabis | Somoy TV,News,এবেপারে বাংলাদেশ বিজ্ঞানীরা কি বলে🤔🤔,1,Spelling,এ ব্যাপারে বাংলাদেশ বিজ্ঞানীরা কি বলে🤔🤔,এ ব্যাপারে বাংলাদেশের বিজ্ঞানীরা কী বলেন?,"এবেপারে-এ ব্যাপারে, বাংলাদেশ-বাংলাদেশের, কি-কী, বলে-বলেন।"
KoKOa0QsaWY,SOMOY TV,2022-11-26T15:52:42Z,রাজনৈতিক সংলাপের ভবিষ্যৎ কী? | Election | Sheikh Hasina | Khaleda Zia | Political News | Somoy TV,Politics,বিএনপি কনো সংলাপ করতে চাই না  সময় মতো ঠিক হয়ে জাবে  জনগণের মাইর দেশের বাইর,1,Spelling,বিএনপি কনো সংলাপ করতে চায় না সময় মতো ঠিক হয়ে যাবে  জনগণের মার দেশের বাহির,"বিএনপি কোনো সংলাপ করতে চায় না, সময় মতো ঠিক হয়ে যাবে, জনগণের মাইর দেশের বাইর।","কনো-কোনো, চাই না-চায় না, জাবে-যাবে, বাইর-বাইরে।"
vmFrsGYNLgQ,BBC News বাংলা,2020-08-15T09:00:13Z,শেখ মুজিব হত্যার পর জেনারেল জিয়া যে মন্তব্য করেছিলেন,News,প্রত্যেক আমলাদের আচরণ এমন হওয়া উচিৎ।তাহলে দেশের মানুষ আজকের মতন কষ্টপেত না।,1,Spelling,প্রত্যেক আমলাদের আচরণ এমন হওয়া উচিত।তাহলে দেশের মানুষ আজকের মতন কষ্ট পেত না।,প্রত্যেক আমলার আচরণ এমন হওয়া উচিত। তাহলে দেশের মানুষ আজকের মতো কষ্ট পেত না।,"আমলাদের-আমলার, উচিৎ-উচিত, মতন-মতো।"
c8m9ymvjanQ,Palli Gram TV,2023-06-25T11:33:24Z,কিপ্টের বিয়ে | Kipter Biye | Bangla Funny Video | Sofik & Sraboni | Palli Gram TV Comedy Video,Entertainment,ভাইয়া শফিকের নাটক গুলো ুত ভালো লাগে যে বলে বুঝাতে পারব না 😊,1,Spelling,ভাইয়া শফিকের নাটক গুলো ভালো লাগে যে বলে বোঝাতে পারব না 😊,"ভাইয়া, শফিকের নাটকগুলো খুব ভালো লাগে যে বলে বোঝাতে পারব না 😊।","গুলো ুত - নাটকগুলো খুব / নাটকগুলো অনেক, বুঝাতে - বোঝাতে।"
tLrTn5NZle0,Channel 24,2017-01-23T11:08:43Z,প্রেমের টানে ঝিনাইদহে মার্কিন তরুণী,Miscellanous,এই বিয়ে টেকে না তবে দোয়া করি তারা যেন শুখি হয়,1,Spelling,এই বিয়ে টেকে না তবে দোয়া করি তারা যেন সুখী হয়,"এই বিয়ে টিকবে না, তবে দোয়া করি তারা যেন সুখী হয়।","টেকে না-টিকবে না, শুখি-সুখী।"
AfTVndf8yO0,ATN News,2023-07-18T12:00:08Z,হিরো আলম - শামীম ওসমান ইস্যুতে যে বার্তা দিল যুক্তরাষ্ট্র | Hero Alam | Shamim Osman | USA |ATN News,Politics,হিরো আলম  যা করেছে  তা ১৫ বছরে কেও করতে পারে নি🦁।।,1,Spelling,হিরো আলম  যা করেছে  তা ১৫ বছরে কেউ করতে পারে নি🦁।।,"হিরো আলম যা করেছে, তা ১৫ বছরে কেউ করতে পারেনি।","কেও-কেউ, পারে নি-পারেনি, ।।-."
2eHln8GjZHI,Live Tech,2020-08-06T11:00:13Z,Politics | Telefilm | Apurba | Tanjin Tisha | Sanjoy Somadder | Eid Telefilm 2020,Entertainment,সবাইকে অনেক অনেক ধন্যবাদ। দেশের নাটকের এতো বেশি  বেশি সাপোর্ট করার জন্য....💚 আশা করি সব সময় এভাবে পাশে থাকবেন 👌,1,Code Switching,সবাইকে অনেক অনেক ধন্যবাদ। দেশের নাটকের এতো বেশি  বেশি সমর্থন করার জন্য....💚 আশা করি সব সময় এভাবে পাশে থাকবেন 👌,সবাইকে অনেক অনেক ধন্যবাদ। দেশের নাটককে এত বেশি সাপোর্ট করার জন্য। আশা করি সবসময় এভাবে পাশে থাকবেন।,"বেশি বেশি - এত বেশি, নাটকের-নাটককে, ...💚 - ।"
vswDsBl0upY,Gollachut Entertainment,2023-09-18T08:00:25Z,Boro loker Meye। বড় লোকের মেয়ে । New bangla Natok । Zaher Alvi। Samonty Shoumi। Mohin Khan,Entertainment,"অসাধারণ নাটক।সত্যিই বাংলাদেশই পারে এত অল্প সময়ের মধ্যে এত সুন্দর একটি শিক্ষনীয় নাটক উপহার দিতে।দার্জিলিং,পঃবঃ থেকে শুভকামনা রইল।।",1,Spelling,"অসাধারণ নাটক।সত্যিই বাংলাদেশই পারে এত অল্প সময়ের মধ্যে এত সুন্দর একটি শিক্ষণীয় নাটক উপহার দিতে।দার্জিলিং,প.ব. থেকে শুভকামনা রইল।।","অসাধারণ নাটক। সত্যিই বাংলাদেশই পারে এত অল্প সময়ের মধ্যে এত সুন্দর একটি শিক্ষণীয় নাটক উপহার দিতে। দার্জিলিং, পঃবঃ থেকে শুভকামনা রইল।","সময়ের-সময়ের, শিক্ষনীয়-শিক্ষণীয়।"
cpBRnnpBgiQ,Bangladeshi Food Reviewer,2023-07-03T07:00:23Z,ঈদে মাওয়া ঘাটে ১৬০০ টাকায় আস্তা একটা ইলিশ কিনে ঠকলাম নাকি জিতলাম? Fried Hilsha Fish in Mawa Ghat 🔥,Miscellaneous,ভাই আপনাকে অনেক দিন দরে বলি জামালপুর এর মেন্দা ভাতের  ভিডিও দেখতে চাই,1,Spelling,ভাই আপনাকে অনেক দিন ধরে বলি জামালপুর এর মেন্দা ভাতের  ভিডিও দেখতে চাই,"ভাই আপনাকে অনেক দিন ধরে বলছি, জামালপুরের মেন্দা ভাতের ভিডিও দেখতে চাই।","দরে-ধরে, বলি-বলছি, এর-এর, মেন্দা ভাতের - মেন্দা ভাতের।"
NJgr7Oc0pJM,Not out Noman,2023-06-28T04:00:13Z,বিশ্বকাপের সেমিতে যেতে কয়টি ম্যাচ জিততে হবে বাংলাদেশকে? - নট আউট নোমান,Sports,ইনশাআল্লাহ বাংলাদেশ ৯ টা যিত বে,1,Spelling,ইনশাআল্লাহ বাংলাদেশ ৯ টা জিতবে,"ইনশাআল্লাহ, বাংলাদেশ ৯টা জিতবে।","যিত-জিত, বে-বে।"
RdBrxriWTtE,Bayanno TV,2023-07-06T17:28:36Z,হোয়াইট হাউজে প্রেসিডেন্ট বাইডেনের সামনে মধুর কন্ঠে কুরআন তেলাওয়াত | Quran recitation in White House,Politics,মহা গ্রন্থ আল কোরান যা মহা শক্তিশালী আল্লাহর তরফ থেকে অবর্তিন্য,1,Spelling,মহা গ্রন্থ আল কোরআন যা মহা শক্তিশালী আল্লাহর তরফ থেকে অবতির্ন,"মহাগ্ৰন্থ আল কোরআন, যা মহা শক্তিশালী আল্লাহর তরফ থেকে অবতীর্ণ।","কোরান-কোরআন, অবর্তিন্য-অবতীর্ণ, কমা বসেনি-কমা বসেছে।"
